place_id,best_source,best_name,best_phone,best_website,best_address,best_category,name_source,phone_source,website_source,address_source,category_source
08f2664193a4189e0317059afe18e2c3,meta,First Merchants Bank,7736461000,https://www.firstmerchants.com/,13323 s baltimore ave chicago il 60633 1424 us,bank credit union,meta,meta,meta,meta,microsoft_structured
08f2664c1ac147b303398c7666393849,meta,Starbucks,3124630331,https://www.starbucks.com/store-locator/store/13726/,40 n clinton st chicago il 60661 us,dining and drinking cafe coffee and tea house coffee shop,meta,meta,meta,meta,foursquare_structured
08f2664c9939219403dbde16d5780a75,meta,bp,7084849060,https://map.bp.com/en-US/US/gas-station/berwyn/bp/92621240367496040200100000000000,6749 ogden ave berwyn il 60402 3604 us,gas station,meta,meta,meta,meta,meta
08f2664cf4a1c59e0326f12a78045d97,meta,Help at Home,3129490434,https://www.helpathome.com/?utm_source=Facebook&utm_medium=Yext&y_source=1_MTU1Mzg5NDAtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,238 w cermak rd chicago il 60616 2421 us,home health care,meta,meta,meta,meta,meta
08f2664d85c81c63034a4d773dfc3f7a,microsoft,"Leslie Guidotti Breting, Ph.D.",8474256400,,909 davis st ste 160 evanston il 60201 us,psychologist,microsoft,microsoft,,microsoft,microsoft
08f266569d56e02a03580edcd1fbf94d,meta,Bitcoin Depot,6784359604,https://www.bitcoindepot.com/,1103 teal rd lafayette in 47905 2414 us,atms,meta,meta,meta,meta,meta
08f266694502872403989d4401e969b0,meta,English Rows Dental,6309041106,http://www.englishrowsdental.com/,3027 english rows ave naperville il 60564 5105 us,health and medicine dentist,foursquare_structured,meta,meta,meta,foursquare_structured
08f266694b7326a903fae35f59d22a22,meta,American House Cedarlake,8152679153,https://www.americanhouse.com/cedarlake,14800 s van dyke rd plainfield il 60544 1289 us,assisted living facility,meta,meta,meta,meta,microsoft_structured
08f2668b12d04cee03ea9776643bed86,meta,Baghdad foodmart,5027095115,http://bfoodmart.com,6921 southside dr ste a louisville ky 40214 us,retail food and beverage retail grocery store,meta,meta,meta,foursquare_structured,foursquare_structured
08f2668b3512546603ca04719ea8b6ab,meta,Kentucky Driving School,5024565266,http://www.kydrivingschool.com/,3715 bardstown rd louisville ky 40218 2200 us,community and government education driving school,meta,meta,meta,meta,foursquare_structured
08f2668b8579dc5a03afce7f390fe275,meta,Circle K,5024476177,https://www.circlek.com/store-locator/us/louisville/7800-st-andrews-church-rd/m3235,7800 st andrews church rd louisville ky 40214 3853 us,convenience store,meta,meta,meta,meta,meta
08f2668d12ae6942030d9ac18525ae68,microsoft,Sunoco Gas Station,8127232927,https://www.sunoco.com/find-a-station,701 w main st paoli in 47454 us,gas station,microsoft,microsoft,microsoft,microsoft,microsoft
08f26692d90cb2ec03b6e9ab578fafc0,meta,Albany Auto Color,6063874121,http://albanyautocolor.stihldealer.net/,1014 n cross st albany ky 42602 1620 us,automotive parts and accessories,microsoft_structured,meta,meta,meta,meta
08f266a11571c8eb03180c0a8fe99a4f,meta,Fifth Third Bank,8124742711,http://www.53.com/,661 s green river rd evansville in 47715 4101 us,business and professional services financial service banking and finance bank,meta,meta,meta,meta,foursquare_structured
08f266ad4db1dd0303cd6a43ede112a8,meta,Bed Bath & Biscuit Pet Resort,8129833900,http://bedbathandbiscuit.net/contact.html,5330 e 1250 s haubstadt in 47639 7911 us,pet boarding,meta,meta,meta,meta,microsoft_structured
08f266cc5d0a2cdb0318bd952ce12ad9,microsoft,AT&T Store,8123721133,https://www.att.com/stores/indiana/columbus/1128,2615 central ave columbus in 47201 us,mobile phone accessories,microsoft,microsoft,microsoft,microsoft,microsoft
08f266d32dad0209037bbcd9f1ec9970,meta,Maple Street Biscuit Company,8595547550,https://maplestreetbiscuits.com/,2270 nicholasville rd lexington ky 40503 2418 us,breakfast and brunch restaurant,meta,meta,meta,meta,microsoft_structured
08f266d35aca9d0903eb6197e6402ac8,meta,Family Tree Cafe LLC,8592411960,nan,200 edgewood dr nicholasville ky 40356 1815 us,dining and drinking restaurant american restaurant,meta,meta,meta,meta,foursquare_structured
08f266d3664e9c340356a4375098925e,meta,Goodwill,8599710743,http://www.goodwill.org/,4740 hartland pkwy lexington ky 40515 1577 us,military surplus store,meta,meta,meta,meta,microsoft_structured
08f266d4a16a03ab0311ad6f84dc7077,meta,Mr. Roof Louisville,5026532417,https://www.mrroof.com/louisville/,3600 chamberlain ln louisville ky 40241 1914 us,roofing,meta,meta,meta,meta,meta
08f266dad34a453403895be31ff7113a,meta,Commonwealth Plastic Surgery,8592779435,http://dowdenplasticsurgery.com/,715 shaker dr lexington ky 40504 3628 us,plastic surgeon,meta,meta,meta,meta,meta
08f266daddb24aaa03e644de71b831ee,meta,CHI Saint Joseph Medical Group,8596297200,https://www.chisaintjosephhealth.org/hospital-urology?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHIStJoseph&utm_term=CHISaintJosephMedicalGroup-UrologyFountainCt&y_source=1_MTczMjI0NTAtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D,211 fountain ct lexington ky 40509 2694 us,health and medical,meta,meta,meta,meta,microsoft_structured
08f267011d11c593039518ff98ae8bd4,microsoft,Hy-Vee,3199866713,https://www.hy-veefastandfresh.com/stores/1702-e-washington-s-mt-pleasant-ia/,1702 e washington st mount pleasant ia 52641 us,newspaper and magazines store,microsoft_structured,microsoft,microsoft,microsoft,microsoft
08f2675c165825450328dce4ea9f6a2c,meta,Boost Mobile,3095244765,https://www.boostmobile.com/locations/bd/boost-mobile-il-moline-1998-1st-street-a-ste-b-61265/?utm_source=facebook&utm_medium=lastmile&utm_campaign=0015e00000jBHomAAG,1998 1st street a moline il 61265 us,mobile phone accessories,microsoft_structured,meta,meta,meta,microsoft_structured
08f26816144332c203ac761b35d70420,microsoft,Aspen Grove - Kitchen & Bath Inc.,8444294767,http://aspengrovekitchenandbath.com/,721 granite st ste a1 frisco co 80443 us,kitchen and bath,microsoft,microsoft,microsoft,microsoft,microsoft
08f2681a31808050037d5e7ecf9e1b01,meta,Larry H. Miller Toyota Boulder,3034433250,http://www.bouldertoyota.com,2465 48th ct boulder co 80301 2405 us,used car dealer,microsoft_structured,meta,meta,meta,microsoft_structured
08f2681a5dd0d6b303b66abf759ffcae,meta,Fantastic Nails,3034272128,nan,5706 w 88th ave westminster co 80031 us,business and professional services health and beauty service nail salon,foursquare_structured,meta,meta,meta,foursquare_structured
08f26838cd84ed8b03ceaa62d4a92b5e,meta,Subway,9703280484,http://www.subway.com/en-us,131 chambers ave eagle co 81631 us,fast food restaurant,meta,meta,meta,meta,microsoft_structured
08f268526bb45af50340c28883fc0c36,meta,Odell Brewing Co,9704989070,http://www.odellbrewing.com/,800 e lincoln ave fort collins co 80524 2507 us,dining and drinking bar beer garden,meta,meta,meta,meta,foursquare_structured
08f268c44936e91803d5584ff57d7d8e,meta,Mountain Wellness Dentistry,7194882375,https://www.mountainwellnessdentistry.com/,18925 base camp rd monument co 80132 3414 us,general dentistry,meta,meta,meta,meta,microsoft_structured
08f268cc1bab618403bf8f2c6e189353,meta,En-spire Nutrition,3032106095,nan,8168 s holly st centennial co 80122 4004 us,cafe,meta,meta,meta,meta,meta
08f268cca948423603edbb80f5da4610,meta,Norris Chiropractic & Wellness Center,3037972122,https://www.79spine.com/,621 southpark dr littleton co 80120 5676 us,chiropractor,microsoft_structured,meta,meta,meta,meta
08f268ccb130020c031d3ba739673d8b,microsoft,Carpet Mill Outlet Stores,3039797100,https://carpetmilloutletstores.com/locations/southwest-littleton-carpet-flooring-store/,9086 w bowles ave littleton co 80123 us,carpet store,microsoft,microsoft,microsoft,microsoft,microsoft
08f268cd03d718c3039c459f8ecb4544,meta,MOD Pizza,7202426046,https://locations.modpizza.com/usa/co/denver/9135-northfield-blvd?utm_source=facebook&utm_medium=yext,9135 e northfield blvd denver co 80238 us,fast food restaurant,meta,meta,meta,meta,microsoft_structured
08f268cdab2b07b403271eee0f65e739,meta,Starbucks,3037448531,https://www.starbucks.com/store-locator/store/11111,290 s broadway denver co 80209 1510 us,dining and drinking cafe coffee and tea house coffee shop,meta,meta,meta,meta,foursquare_structured
08f2690db4b4288203675416dd188148,meta,Black Bear Lodge,4355710073,https://www.abodeparkcity.com/black-bear-lodge-vacation-rental-properties,7447 royal st park city ut 84060 5110 us,holiday rental home,meta,meta,meta,meta,meta
08f2696049d940ca03d2cca2a8820f3a,microsoft,ecoATM,8582554111,https://locations.ecoatm.com/ut/westjordan/sell-my-phone-westjordan-ut-5869.html,1820 w 9000 s west jordan ut 84088 us,retail vintage and thrift store,microsoft,microsoft,microsoft,microsoft,foursquare_structured
08f269614b65270a03cda656d6a2aa1f,meta,Solar Guard Utah,8017380378,http://www.801tint.com/,2550 s decker lake blvd west valley city ut 84119 2066 us,car window tinting,meta,meta,meta,meta,meta
08f26962083a02f40376a90056fc0453,meta,Steve & Lori Robinson Realtors,8014205260,https://www.amazon.com/dp/B0DF25FXDK,825 e 1180 s american fork ut 84003 3918 us,real estate agent,meta,meta,meta,meta,meta
08f269690a2f6d0a03b192839a5d2c4d,meta,A1 Dental,8016212116,http://www.theogdendentist.com/,3785 harrison blvd ste 1 ogden ut 84403 us,health and medicine dentist,meta,meta,meta,foursquare_structured,foursquare_structured
08f2696a82ace4c60350ad42d5f3cf02,meta,Just Law,8012747000,https://justlawutah.com/,2040 e 3300 s ste 3 salt lake city ut 84109 us,divorce and family law,meta,meta,meta,microsoft,microsoft
08f26aa536d9db580322956a78b86154,meta,European Motor Cars Inc,9704840040,http://www.europeanmotorcarsinc.com/,802 e mulberry st fort collins co 80524 3106 us,brake service and repair,meta,meta,meta,meta,microsoft_structured
08f26c080cc22a5b032d8b1439e5354a,meta,Eitzen Agency Inc,5802272553,http://eitzenagency.com/,102 s main st fairview ok 73737 2022 us,insurance agency,meta,meta,meta,meta,meta
08f26c188da4a01c03cc844ea77af66a,meta,Alfred P. Murrah Federal Building,,http://www.history.com/topics/oklahoma-city-bombing,620 n harvey ave oklahoma city ok 73102 3032 us,landmark and historical building,meta,,meta,meta,meta
08f26c189dc58a150303c43c9fd939fa,meta,Greener Grass,4059474777,http://www.GreenerGrassOKC.com/,4835 nw 10th st oklahoma city ok 73127 5815 us,landscaping,meta,meta,meta,meta,meta
08f26c80c458a69603342e20e86d7561,microsoft,SPENGA Prosper,2143474723,https://prospertx.spenga.com/,900 south preston road suite 30 prosper tx 75078 us,gym,microsoft,microsoft,microsoft,microsoft,microsoft
08f26c80c4d094d6031e54f58d3f86a0,microsoft,Baylor Scott & White Primary Care Prosper,4698005200,http://www.prosperdoctors.com/,821 n coleman st ste 100 prosper tx 75078 us,health and medicine medical center,microsoft,microsoft,microsoft,microsoft,foursquare_structured
08f26c80e668a31403ae0dccda17e22d,meta,7-Eleven,4693701836,https://www.7-eleven.com/locations/tx/prosper/2101-n-preston-rd-38694,2101 n preston rd prosper tx 75078 us,convenience store,meta,meta,meta,meta,meta
08f26c8281c10b0903503e29b128ada1,meta,dd's DISCOUNTS,9724952310,https://www.ddsdiscounts.com/,1443 w buckingham rd garland tx 75042 4202 us,women s clothing store,meta,meta,meta,meta,meta
08f26c829a16acf3035ac8c19a6861a1,meta,Shady's Burgers & Brewhaha,4697262920,http://shadysburgers.com/,9661 audelia rd dallas tx 75238 2600 us,burger restaurant,meta,meta,meta,meta,meta
08f26c8390ba49350319b54f0294ec99,meta,Carter BloodCare,2145090550,http://www.carterbloodcare.org,1328 w mcdermott dr allen tx 75013 3022 us,blood and plasma donation center,meta,meta,meta,meta,meta
08f26c84401a416e03eb1dc0009a8062,meta,Kenos Express,9403815366,nan,718 hercules ln denton tx 76209 7724 us,travel and transportation fuel station,meta,meta,meta,meta,foursquare_structured
08f26c860db342c903fdde464d319c01,foursquare_structured,International Flavors & Fragrances,4695577000,nan,1620 w crosby rd ste 102 carrollton tx 75006 us,business and professional services manufacturer,foursquare_structured,meta,meta,foursquare_structured,foursquare_structured
08f26c864395d982032a1a8b90863392,meta,Oak Hill Academy,2143538804,http://www.oakhillacademy.org/,9407 midway rd dallas tx 75220 3850 us,elementary school,meta,meta,meta,meta,meta
08f26c866337294103a6ea8b3e531f5a,meta,Rally House,4698995855,https://www.rallyhouse.com/stores/l/dallas/11661-preston-road/3500343,11661 preston rd dallas tx 75230 2715 us,sports wear,meta,meta,meta,meta,meta
08f26c86642125b4031326f6a64ebbd6,meta,Shred Nations,2143068714,https://www.shrednations.com/tx/ups-store-75254/?utm_source=facebook&utm_medium=retail&utm_campaign=sn-deci-facebook-internal-mapslisting,14902 preston rd dallas tx 75254 us,business management services,meta,meta,meta,meta,microsoft_structured
08f26c866888838503899ce333500e26,meta,Link & Associates,9452215686,http://linklawpc.com/,10440 n central expy dallas tx 75231 2204 us,general litigation,meta,meta,meta,meta,microsoft_structured
08f26c869547195803b7bbd088f45018,meta,Chick-fil-A,8175625561,https://www.chick-fil-a.com/locations/tx/keller?utm_source=yext&utm_medium=link,1002 keller pkwy keller tx 76248 us,fast food restaurant,meta,meta,meta,meta,meta
08f26c86dbb757a203af584aa088e51f,meta,Apollo Machine Tool Services,8176336373,http://www.apollomts.com/,612 n great southwest pkwy arlington tx 76011 5425 us,engineering services,meta,meta,meta,meta,meta
08f26c876296a6e1039d68062f5bad96,microsoft,Walmart Supercenter,9727319576,https://www.walmart.com/store/2883-plano-tx/,8801 ohio dr plano tx 75024 us,department store,microsoft,microsoft,microsoft_structured,microsoft,microsoft
08f26c9d85526228035357d6d05abb93,meta,Labcorp,9034558310,http://www.labcorp.com/,3101 joe ramsey blvd e greenville tx 75401 7762 us,laboratory testing,meta,meta,meta,meta,meta
08f26ca0d5822a8e03df9524c4d2673c,microsoft,Walmart,9403159414,https://grocery.walmart.com/locations/pickup/Walmart-Mineral-Wells-TX-Supercenter-804,601 fm 1821 mineral wells tx 76067 us,retail,microsoft,microsoft,microsoft,microsoft,microsoft
08f26ca0d586244d03de301c892bfd7d,microsoft,Econo Lodge,9403256961,https://www.choicehotels.com/texas/mineral-wells/econo-lodge-hotels/txm09?mc=llbillpx&pmf=local,108 fm 1821 mineral wells tx 76067 us,resort,microsoft,microsoft,microsoft,microsoft,microsoft
08f26ca313c502a9031d8fb25ecda7a4,meta,Craig Bagley,8175940241,http://www.mader-bagley.com/,1916 martin dr weatherford tx 76086 6705 us,insurance agency,meta,meta,meta,meta,meta
08f26caa1bc29d99039ac2458f9731a3,meta,Walmart,8172705716,https://www.walmart.com/store/5359,721 boyd rd azle tx 76020 4872 us,shopping,microsoft_structured,meta,meta,meta,meta
08f26cb8120b64f203d68aca639d4d4e,microsoft,Waxahachie Ford Collision,9729380444,https://www.waxahachieford.com/,2401 n 1 35 e waxahachie tx 75167 us,nan,microsoft,microsoft,microsoft,microsoft,microsoft
08f26cbc30b46acc031c9379a6222fc2,meta,Bitcoin Depot,6784359604,https://www.bitcoindepot.com/,4724 se loop 820 forest hill tx 76140 1449 us,atms,meta,meta,meta,meta,meta
08f26cbc6b03510003553ce6709596c4,microsoft,Palio's Pizza midlothian,9727751111,http://www.paliosmidlothian.com/,151 walton way 110 midlothian tx 76065 us,dining and drinking restaurant pizzeria,foursquare_structured,microsoft,microsoft,microsoft,foursquare_structured
08f26cbca4d650d203cde8548296502e,microsoft,ecoATM,8582554111,https://locations.ecoatm.com/tx/ft-worth/sell-my-phone-ft-worth-tx-4083.html,7451 mccart ave fort worth tx 76133 us,retail vintage and thrift store,microsoft,microsoft,microsoft,microsoft,foursquare_structured
08f26cbd2925b00e030b4221ad033046,meta,Bitcoin Depot,6784359604,https://www.bitcoindepot.com/,825 e sanford st arlington tx 76011 7947 us,atms,meta,meta,meta,meta,meta
08f26cc2f2b032ce03a3f4ff67b6eea7,meta,Godfather's Pizza Express,5809249304,https://www.godfathers.com/,1223 n 1st ave durant ok 74701 2807 us,pizza restaurant,meta,meta,meta,meta,meta
08f26cd0e6b6030903e056a5a4151b08,meta,Murphy USA,9037831790,http://www.murphyusa.com/,3805 lamar ave paris tx 75462 5210 us,gas station,microsoft_structured,meta,meta,meta,meta
08f26d150e91944a034f3b7432d8f3e2,meta,Coin Cloud DCM,8066416086,https://www.coin.cloud/dcms?location=tootn-totum-80#map,2151 se 34th ave amarillo tx 79118 us,atms,meta,meta,meta,meta,meta
08f26d9ac62c829b030e082fd3fad948,meta,Blake Fulenwider Chevrolet GMC,2546292636,https://www.blakefulenwiderchevygmc.com/,1245 e main st eastland tx 76448 3020 us,used car dealer,meta,meta,meta,meta,microsoft_structured
08f26e3036354530039a96a9e4dcc0d4,meta,Woodfire Grille,3167195148,https://kansasstar.boydgaming.com/dine/woodfire-grille,777 kansas star dr mulvane ks 67120 9777 us,steakhouse,meta,meta,meta,meta,meta
08f26e51040a94ee0300548c32b817b1,meta,CVS Pharmacy,7852731106,https://www.cvs.com/store-locator/cvs-pharmacy-address/3901+Sw+21st+Street-Topeka-KS-66604/storeid=10244?WT.mc_id=LS_FACEBOOK_RX_10244,3901 sw 21st st topeka ks 66604 3356 us,medical supply,meta,meta,meta,meta,meta
08f26e859b15cc0a0323c755b218aeb7,meta,Top Cut,9184554333,nan,6424 s elm pl broken arrow ok 74011 4819 us,business and professional services health and beauty service hair salon,foursquare_structured,meta,meta,meta,foursquare_structured
08f26ea82388e7990365b4a4be4226e2,microsoft,"Jill R. Johnson, APRN, CNP",9182271000,https://healthcare.ascension.org/find-care/provider/1356415574/jill-johnson,1021 e bryan ave sapulpa ok 74066 us,nurse practitioner,microsoft,microsoft,microsoft_structured,microsoft,microsoft
08f26ea944756ceb03f73abefbca4a32,meta,KeyMe Locksmiths,5392243716,https://key.me/kiosks/oklahoma/tulsa/tulsa/locksmith-key-copy-tulsa-neighborhood-market-74137-oklahoma,9411 s delaware ave tulsa ok 74137 5614 us,key and locksmith,meta,meta,meta,meta,meta
08f26ed52353494a035ccc4d9817a84c,meta,Walmart,4172265800,https://www.walmart.com/store/5261,100 commercial dr pineville mo 64856 7015 us,photography store and services,microsoft_structured,meta,meta,meta,microsoft_structured
08f26ed7ac94a99803b49290c7c14ae8,microsoft,Speedy Splash Carwash,4799354395,https://speedysplash.com/,1841 n crossover rd fayetteville ar 72701 us,car wash,microsoft,microsoft,microsoft,microsoft,microsoft
08f26eec3634b47603f6d23fb1b12603,meta,Cedar Vale Locker,6207585657,https://www.cedarvalelocker.com,1505 marsh st cedar vale ks 67024 9081 us,business to business,meta,meta,meta,meta,microsoft_structured
08f26f4441284853034e61baf325cd7c,meta,Colby Dodge Chrysler Jeep,7854603317,http://www.colbydodge.com/,1000 taylor ave colby ks 67701 9053 us,used car dealer,microsoft_structured,meta,meta,meta,microsoft_structured
08f27022da661146031df2517711075f,meta,Bitcoin Depot,6473711941,https://www.bitcoindepot.com/,1021 mcgregor st winnipeg mb r2v 3h4 ca,atms,meta,meta,meta,meta,meta
08f2713b1a4f55b60367d72a5d3abe83,microsoft,Petro-Canada,2047290223,https://www.petro-canada.ca/en/personal/gas-station-locations/3360-victoria-avenue-brandon?utm_source=Bing&utm_medium=lpm&utm_campaign=suncor,3360 victoria ave brandon mb r7b2r5 ca,gas station,microsoft,microsoft,microsoft,microsoft,microsoft
08f271a2d0294804035e0f9b5baa38d6,meta,Gate City Bank,7016523147,https://www.gatecitybank.com,720 main st carrington nd 58421 2105 us,bank credit union,meta,meta,meta,meta,meta
08f27418ead55b2203bbea6c6321ba6c,meta,Dan Stiebel,2316330432,http://realestatetc.com/,402 e front st traverse city mi 49686 2614 us,commercial real estate,meta,meta,meta,meta,microsoft_structured
08f27430d0a8b980030095869e58c225,meta,Mishicot Fire Dept,9207552345,http://www.firedepartment.net/directory/wisconsin/manitowoc-county/mishicot/mishicot-volunteer-fire-department,214 s main st mishicot wi 54228 9775 us,community and government government building law enforcement and public safety fire station,meta,meta,foursquare_structured,meta,foursquare_structured
08f274826e393b6c0392b9477b888222,microsoft,"Samantha Grundemann, PA-C",2697819867,https://www.bronsonhealth.com/doctors/samantha-grundemann,212 winston dr marshall mi 49068 us,physician assistant,microsoft,microsoft,microsoft,microsoft,microsoft
08f27484ea8aca450325727be1330b18,meta,Crystal Flash,2697512630,https://www.crystalflash.com,4523 134th ave hamilton mi 49419 9532 us,propane supplier,meta,meta,meta,meta,microsoft_structured
08f274864eb8c0f30307c49f06635d20,meta,SignWriter,2693736440,http://www.signwriterkzoo.com/,633 w michigan ave kalamazoo mi 49007 3715 us,sign making,meta,meta,meta,meta,meta
08f2748ba583136103a98b5793ae4f2b,meta,Pooches Parlor,5175124614,nan,1128 e grand river ave portland mi 48875 1618 us,pet groomer,meta,meta,meta,meta,meta
08f2748c567756cb03490bd76febdb5b,meta,iChiro Clinics,6164479888,http://www.ichiroclinics.com/,4150 e beltline ave ne grand rapids mi 49525 9316 us,chiropractor,microsoft_structured,meta,meta,meta,meta
08f274b74c58d40503b8f3220c937c9e,meta,Starbucks,5747733013,https://www.starbucks.com/store-locator/store/18061,242 n oakland ave nappanee in 46550 2319 us,dining and drinking cafe coffee and tea house coffee shop,meta,meta,meta,meta,foursquare_structured
08f274bb8102019303cb6740dcb7885e,microsoft,Culligan Water Conditioning,2696512676,http://www.culligan.com/dealer-locator/sturgis-mi/21580?utm_source=BingPlaces&utm_medium=Local&utm_campaign=sturgis,26341 us highway 12 sturgis mi 49091 us,water treatment equipment and services,microsoft_structured,microsoft,microsoft,microsoft,microsoft
08f274ca76c9c9810323067e2b9f2f53,meta,Olive Garden,9898328128,https://www.olivegarden.com/locations/mi/midland/eastman/4434?cmpid=br%3Aog_ag%3Aie_ch%3Asoc_ca%3AOGFB_sn%3Afacebook_gt%3Amidland-mi-4434_pl%3Alocurl_rd%3A1775,6803 eastman ave midland mi 48642 7895 us,italian restaurant,meta,meta,meta,meta,meta
08f274d15017260003b9bda541978947,meta,Law Office of Lynnmarie Johnson,8108202791,http://www.TrustLynnmarie.com/,4488 w bristol rd ste 225 flint mi 48507 us,business and professional services legal service law office,meta,meta,meta,foursquare_structured,foursquare_structured
08f274d2ee0deca803fbeaa15840ec3d,meta,Gary Ritter Violin,8103332752,http://www.garyritterstrings.com/,2525 7 mile rd northfield twp mi 48178 7745 us,musical instrument store,meta,meta,meta,meta,meta
08f274d56961028c030a85f5d27d2115,meta,Fifth Third Bank,9897254753,http://www.53.com/,123 n washington st owosso mi 48867 2819 us,business and professional services financial service banking and finance bank,meta,meta,meta,meta,foursquare_structured
08f274dac432a46d0350a0c30ee88636,foursquare_structured,Clarkston High School,2486233600,http://ww2.clarkston.k12.mi.us/education/school/school.php?sectiondetailid=48&sc_id=1191594900,6093 fleming lake rd village of clarkston mi 48346 us,community and government education primary and secondary school high school,foursquare_structured,foursquare_structured,foursquare_structured,foursquare_structured,foursquare_structured
08f274dd0dac2d020338d97ff8693e3c,meta,Fullerton Tool Company,9897994550,http://fullertontool.com/,121 perry st saginaw mi 48602 1412 us,professional services,meta,meta,meta,meta,meta
08f274e2c50a00ae0386ed65974359d1,meta,LOOKING GLASS,6168427150,http://www.lookingglassmi.com/,1100 s harbor dr grand haven mi 49417 1749 us,hotel,microsoft_structured,meta,meta,meta,meta
08f27512cdb24295037532a480daa53d,meta,TriCity Golf Course,7154231380,https://www.tricitygolf.org/,3010 golf course rd wisconsin rapids wi 54494 5731 us,sports and recreation golf golf course,meta,meta,meta,meta,foursquare_structured
08f27526994f22ec035e5bfc35795835,meta,Enterprise Rent-A-Car,9525428535,https://www.enterprise.com/en/car-rental-locations/us/mn/st-louis-park-1902.html?mcid=yext%3A245709,6801 wayzata blvd st louis park mn 55426 1736 us,car rental agency,meta,meta,meta,meta,meta
08f27526d43612d503668b4a1d2b68f2,meta,Longfellow Seward Healthy,6127295799,http://www.LShealthyseniors.org/,3131 minnehaha ave minneapolis mn 55406 1933 us,community and government senior citizen service,meta,meta,meta,meta,foursquare_structured
08f27526f2292b9b03cc5e9c91085d68,meta,University of Minnesota Medical Center,6126726600,http://www.uofmmedicalcenter.org,2450 riverside ave minneapolis mn 55454 1515 us,health and medicine hospital,meta,meta,foursquare_structured,meta,foursquare_structured
08f27527aece236803bcbd89eabdbc1d,meta,Westminster Apartments,7637573848,http://www.westminsterapartmentliving.com/,12861 central ave ne blaine mn 55434 2464 us,landmark and historical building,meta,meta,meta,meta,meta
08f275802d4745a4036f3b1a815dd617,microsoft,BMO Harris ATM,8883402265,http://www.bmoharris.com/,3859 e washington ave madison wi 53704 us,business and professional services financial service banking and finance atm,foursquare_structured,microsoft,microsoft,microsoft,foursquare_structured
08f275829186a64003bdbe8f0edef687,meta,Bartelt Enterprises,6088623141,https://barteltpaving.com/,800 briggs dr albany wi 53502 9622 us,paving contractor,meta,meta,meta,meta,microsoft_structured
08f275922226a40b03fa3c4693070159,meta,Cove Hair Salon,8478954447,http://www.covehair.com/,516 w wise rd schaumburg il 60193 3815 us,hair salon,meta,meta,meta,meta,meta
08f275924ad89490032cae5045094c88,microsoft,Darcy Majka,6302680200,https://www.dulyhealthandcare.com/physicians/darcy-majka-md,801 n cass ave westmont il 60559 us,rheumatologist,microsoft,microsoft,microsoft,microsoft,microsoft
08f27592c10d2d650338beb892e9fd00,meta,HYATT house Chicago/Naperville/Warrenville,6308362960,http://chicagowarrenville.house.hyatt.com/,27554 maecliff dr s warrenville il 60555 2934 us,hotel,meta,meta,meta,meta,meta
08f27594f32db1000333b7abb88b623c,meta,Sherwin-Williams,8152268550,https://www.sherwin-williams.com/store-locator/paint-store/rockford/il/703120,4923 e state st rockford il 61108 2210 us,hardware store,meta,meta,meta,meta,meta
08f275997435e5300384496692e0a4e7,microsoft,R B Machine Design,2626191233,http://www.rbmachineanddesign.com/,4727 singing trees dr racine wi 53406 us,business and professional services machine shop,microsoft,microsoft,microsoft,microsoft,foursquare_structured
08f2759aa04691520367478d82749b3a,meta,Wildberry Pancakes and Café,8472477777,http://wildberrycafe.com/,1783 n milwaukee ave libertyville il 60048 1316 us,dining and drinking breakfast spot,foursquare_structured,meta,meta,meta,foursquare_structured
08f2759ac860810403b488b2ba85c6e1,microsoft,DICK'S Sporting Goods,8477307400,https://stores.dickssportinggoods.com/il/glenview/456/,1900 tower dr glenview il 60026 us,outdoor gear,microsoft,microsoft,microsoft,microsoft,microsoft
08f2759aca54d76903b5f8c9dca36d19,microsoft,"Joseph Perkins, D.O.",8478667846,https://www.northshore.org/apps/findadoctor/physicians/joseph-anthony-perkins,2180 pfingsten rd ste 3100 glenview il 60026 us,sports medicine,microsoft,microsoft,microsoft,microsoft,microsoft
08f2759aced4d4e303dbbf47b9bb881e,meta,Wescott School,8472724660,http://www.district30.org/wescott,1820 western ave northbrook il 60062 6052 us,community and government education,meta,meta,meta,meta,foursquare_structured
08f275cb024aa98d03ba3c30dd77717d,foursquare_structured,The Optimal Health Stem Cell & Wellness Institute,9207396971,http://www.optimalhealthstemcell.com,2000 s memorial dr ste 201 appleton wi 54915 us,business and professional services research laboratory,foursquare_structured,meta,meta,foursquare_structured,foursquare_structured
08f275d2b08dc3b20361fd24c778f068,meta,Survive Alive House,4147777889,http://www.survivealivemilwaukee.com,2059 s 20th st milwaukee wi 53204 3737 us,public and government association,meta,meta,foursquare_structured,meta,meta
08f275d746dae26e0398f3249c5d3b0c,microsoft,Jilly's Car Wash - Brookfield,2627811021,https://jillyscarwash.com/locations/brookfield/,14100 w capitol dr brookfield wi 53005 us,business and professional services automotive service car wash and detail,microsoft,microsoft,microsoft,microsoft,foursquare_structured
08f2763a1974381803002c1079799311,meta,Northland Adult Learning Centre,7059457109,https://adsbadulted.com/locations/northland/,440 northland rd sault ste marie on p6c 3n6 ca,community and government education adult education,meta,meta,meta,meta,foursquare_structured
